,head,relation,tail
18564,B0053BCO00,related to,wii_kart_nintendo_consoles_mario
18565,B002PK7HXQ,related to,wii_wiidescription_nintendo_games_discount
18566,B01EZUCHOC,related to,
18567,B00005RCQ1,related to,
18568,B0002CTTQM,related to,outlaws_crimenet_payday_gangs_robbers
18569,B007Y3L5RI,related to,
18570,B00002ST6O,related to,
18571,B0000ALSFV,related to,
18572,B000083DZP,related to,
18573,B00MNP9PD8,related to,headset_headsets_turtle_xbox_ear
18574,B00004SVOG,related to,controllers_controller_n64_joystick_nintendo
18575,B08XWCBVQ1,related to,2800mah_1200mah_batterydescription_charger_battery
18576,B00DPDIVL4,related to,
18577,B00B08REVY,related to,headset_headsets_turtle_xbox_ear
18578,B07Z9WGLQ4,related to,discount_pricing_strikethrough_price_savings
18579,B00006409Y,related to,jedi_starfighter_lightsaber_skywalker_darth
18580,B00008JOLW,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
18581,B07DKRDQ5Y,related to,
18582,B000U5RRX8,related to,racing_prix_fia_ferrari_track
18583,B00G0PPWF2,related to,charging_charger_charge_xbox_recharge
18584,B000UI22CQ,related to,ps4_cover_ps5_foamy_dust
18585,B008CXTW5G,related to,
18586,B07NVVV9R7,related to,zelda_amiibo_wii_nintendo_gamepad
18587,B07SQZ3GJG,related to,protector_protectors_glass_scratches_screen
18588,B00GP3RUI6,related to,wheel_pedal_wheels_pedals_steering
18589,B000KRXAGE,related to,wii_controller_play_motionplus_activities
18590,B004JSDQPU,related to,gears_xbox_edition_ultimate_bundle
18591,B08LHB2W65,related to,keyboard_keyboards_keys_backlight_hardware
18592,B001EYUQVE,related to,warfare_battlefield_activision_combat_multiplayer
18593,B01NAEDGWM,related to,razer_keyboard_keyboards_switches_keypad
18594,B06XY6L858,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
18595,B002E1L660,related to,
18596,B079X6BSYT,related to,
18597,B00NAXECX0,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
18598,B084TN85LF,related to,injustice_comics_superman_heroes_batman
18599,B003SVTEUK,related to,wii_nintendo_wireless_sensor_consoles
18600,B0072A4GQK,related to,ps4_ps3_playstation_cooling_cooler
18601,B072BX8NHF,related to,ps4_ps3_playstation_cooling_cooler
18602,B000MFHH6I,related to,nes_hyperkin_retron_sega_snes
18603,B002DC8GVI,related to,
18604,B015WCV6QM,related to,razer_mouse_mousedescription_hardware_rgb
18605,B07YBXK2BB,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
18606,B01EUZEQLO,related to,joystick_joysticks_gamepad_controllers_gamepads
18607,B00009KO3C,related to,megaman_mega_cyber_battle_capcom
18608,B0019MLWL4,related to,banjo_kazooie_gruntilda_jiggys_grunty
18609,B08KZ4FBCG,related to,logitech_headset_headsets_g733_headsetdescription
18610,B001E258LO,related to,agarest_rpg_battlefield_battle_battles
18611,B01J4JVFXI,related to,
18612,B000W2MX42,related to,jedi_starfighter_lightsaber_skywalker_darth
18613,B00G9FQWA2,related to,supernatural_haunted_adventure_mysteries_secrets
18614,B00007F8PB,related to,baldur_gate_realms_throne_shadowgate
18615,B009716KJS,related to,dualshock_controllers_ps2_ps3_playstation
18616,B003JSDAUW,related to,
18617,B07PMFPQBC,related to,
18618,B00G4JMMTS,related to,ocean_sega_sea_star_sky
18619,B00009U146,related to,baldur_gate_realms_throne_shadowgate
18620,B08B61RS76,related to,
18621,B00009YEJT,related to,
18622,B00YJJ0P1C,related to,controllers_xbox_gamepads_controller_wireless
18623,B0042Y2F76,related to,headset_headsets_turtle_xbox_ear
18624,B001EYUPI8,related to,nintendo_ds_solitaire_games_discount
18625,B07YBXB9C8,related to,oblivion_skyrim_morrowind_bethesda_rpg
18626,B0016P58Y6,related to,nintendo_ds_solitaire_games_discount
18627,B002FRIEAE,related to,rocksmith_guitar_midi_rock_guitars
18628,B00005ARX4,related to,
18629,B004TPVGEG,related to,stylus_styluses_3ds_touchscreens_touchscreen
18630,B000EE1LKU,related to,
18631,B073X6XCRX,related to,
18632,B009OZYIA0,related to,activision_duty_edition_warfare_pricing
18633,B001E6DG6Y,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
18634,B000H5UY72,related to,
18635,B00GZAXLXM,related to,
18636,B00002STNP,related to,clancy_rainbow_ubisoft_tactics_operatives
18637,B07Q2MHT3R,related to,golf_golfer_golfing_golfers_playstation
18638,B00004TMC3,related to,arkham_batman_gotham_joker_superhero
18639,B079QF1PYZ,related to,playstation_rpg_divinity_souls_priced
18640,B06XCXQN92,related to,
18641,B07BHLKHZN,related to,gameboy_nintendo_consoles_console_game
18642,B00LHTR65U,related to,
18643,B0065NOWXM,related to,
18644,B00002971O,related to,rayman_hellboy_3d_cartoon_adventure
18645,B014U0GRXE,related to,playstation4_ps4_playstation_dualshock4_consoles
18646,B003DREF0I,related to,joystick_joysticks_gamepad_controllers_gamepads
18647,B00006HBTW,related to,mario_luigis_luigi_nintendo_wii
18648,B00005YWFY,related to,heroes_battle_magic_factions_armies
18649,B07DFY7781,related to,shantae_shantaedescription_ultimate_genie_platformer
18650,B0074ZXLH8,related to,baseball_mlb_bat_sportscenter_batter
18651,B001G60606,related to,neverwinter_nights_realms_dungeons_dungeon
18652,B009NRO1J2,related to,gamepad_wii_nintendo_protector_protectordescription
18653,B00002SUR7,related to,
18654,B000FQ9IDE,related to,
18655,B00R0EOA6Y,related to,3ds_nintendo_storage_dsi_accessories
18656,B000YZK2NQ,related to,razer_mouse_mousedescription_hardware_rgb
18657,B06XQBJ2BR,related to,
18658,B00004SW06,related to,dragonball_dragon_dbz_fighterz_goku
18659,B000HAUO4A,related to,tolkien_hobbit_gandalf_trilogy_rings
18660,B002I0EQ4Q,related to,wii_sporting_sports_sport_racquetball
18661,B01AC3Z95K,related to,kong_kongs_donkey_nintendo_mario
18662,B00FXOP1MU,related to,3ds_nintendo_3d_2ds_consoles
18663,B00000IWYR,related to,kong_kongs_donkey_nintendo_mario
18664,B071D9ZVB1,related to,xbox_hdtv_hdmi_rca_consoles
18665,B07Y2RNCQ8,related to,joypad_controllers_joystick_gamepad_controller
18666,B07NN5P587,related to,
18667,B00009XS6G,related to,warfare_combat_tactics_guerrilla_battle
18668,B00GME9XWE,related to,ps4_playstation_5_ps5_playstation_controllers
18669,B0090PX7RE,related to,
18670,B00B3PEWQE,related to,
18671,B00000F1GS,related to,quake_shooter_shooters_multiplayer_gamespot
18672,B005WPG6DS,related to,vita_psvita_protector_protectors_playstation
18673,B0002AL2AU,related to,csi_detective_forensic_criminal_investigative
18674,B07TFM4MTB,related to,13th_13thfans_friday_jason_slasher
18675,B0000E5U6M,related to,gameboy_cable_nintendo_cabledescription_gamecube
18676,B000R30FJQ,related to,digimon_digimons_digivolve_digi_digivolution
18677,B00009X3V1,related to,
18678,B072FRQZ65,related to,nes_hyperkin_retron_sega_snes
18679,B000E7BS8M,related to,
18680,B00161I5IG,related to,arcade_nintendo_invaders_alien_invasion
18681,B00004ZBO5,related to,life_game_lives_fortress_half
18682,B00OY918C2,related to,xbox_consoles_360_4gb_discount
18683,B077Y4VMZ7,related to,playstation_rpg_divinity_souls_priced
18684,B001GDONZS,related to,
18685,B008FU489G,related to,headset_headsetdescription_headphone_microphone_logitech
18686,B01D8GFU34,related to,joysticks_joystick_controllers_ps3_ps5
18687,B07NZ286RB,related to,amiibo_amiibotm_nintendo_wii_discontinued
18688,B000JGJ6K0,related to,
18689,B07116KZY5,related to,
18690,B00006FWUU,related to,dualshock_controllers_ps2_ps3_playstation
18691,B00SH30V6A,related to,logitech_mouse_g100s_g703_g502
18692,B00009ECGK,related to,warhammer_warcraft_horde_battlefield_starcraft
18693,B005HRZ3N0,related to,
18694,B00IGXR8MG,related to,
18695,B000088NQP,related to,
18696,B00Z9LUDX4,related to,ratchet_playstation_ps3_ratchets_ps2
18697,B07NVTR5FD,related to,jedi_starfighter_lightsaber_skywalker_darth
18698,B00JU9NZ6S,related to,
18699,B007BUA0AM,related to,conquer_wargame_commander_warfare_commanders
18700,B000B6ML0U,related to,
18701,B000641ZBI,related to,nintendo_mario_gamecube_minigames_classicgamestore
18702,B01NBDG49R,related to,wii_nintendo_nes_cable_cables
18703,B0002VK8YA,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
18704,B00800VJWU,related to,
18705,B000035Y1E,related to,duel_dueling_duels_duelist_duelists
18706,B000QTD05M,related to,
18707,B003JZ45DG,related to,
18708,B00322IMBC,related to,wii_wiimote_charging_charge_batteries
18709,B00J128FKU,related to,ps4_charger_charging_charge_playstation
18710,B00002STOQ,related to,atari_larry_games_ubisoft_discontinued
18711,B000SH3XH2,related to,galgun_shooter_arcade_mothergunship_gun
18712,B0056JPS84,related to,xbox360_xbox_250gb_320gb_disk
18713,B0876FT1F3,related to,
18714,B00AY1ALVS,related to,ncaa_football_heisman_collegiate_championship
18715,B00005NZ1I,related to,
18716,B000EXW52O,related to,starfleet_starship_voyager_starships_trek
18717,B003VR5PPY,related to,
18718,B000ML2EN8,related to,starcraft_zerg_galactic_terrans_terran
18719,B003954I92,related to,
18720,B01LYYX2Z2,related to,
18721,B00006IR4T,related to,indiana_lucasarts_doom_lego_adventure
18722,B07JQQXS2C,related to,
18723,B00CL3FD06,related to,
18724,B003VAM32E,related to,logitech_mouse_g100s_g703_g502
18725,B00006LELU,related to,
18726,B0002GTXDM,related to,gameboy_cable_nintendo_cabledescription_gamecube
18727,B078N8BNC2,related to,headset_headsets_playstation_ps4_microphone
18728,B003VUNWW4,related to,supernatural_haunted_adventure_mysteries_secrets
18729,B01EHNKPXC,related to,mouse_mousedescription_hardware_dell_mice
18730,B004V7437O,related to,kinect_xbox_playstation_kin_camera
18731,B00004SVY2,related to,
18732,B000MG09YO,related to,fairy_cinderella_fairies_princesses_enchanted
18733,B009S6ZTH6,related to,kontrolfreek_xbox_one_xbox_kontrolfreekdescription_kontrol
18734,B01L1Y0TCC,related to,xbox_consoles_gamerscore_cloud_games
18735,B00L8RLSNC,related to,supernatural_haunted_adventure_mysteries_secrets
18736,B002L0G57Y,related to,vocals_karaoke_microphones_xbox_songs
18737,B000083JTP,related to,
18738,B00HVH4NCQ,related to,xcom_xt_enemy_tactical_combat
18739,B01MSYK947,related to,
18740,B002I0H95E,related to,kinect_xbox_controller_sports_360
18741,B0001XMA6I,related to,jedi_starfighter_lightsaber_skywalker_darth
18742,B00005NUJ3,related to,ssx_terrain_snowboarding_snowboard_mountain
18743,B0089MV50A,related to,zeus_mythological_hades_mythology_gods
18744,B076WCWQG2,related to,ps4_charger_charging_charge_playstation
18745,B00007KQC1,related to,
18746,B00005B4Q7,related to,gamecube_wii_nintendo_wiimemory_gamecubedescription
18747,B008K2WRYC,related to,sniper_tactical_mw2_elite_bullet
18748,B00AJXEYOG,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
18749,B00370Q1E4,related to,
18750,B000IZAN7C,related to,
18751,B00004R9IL,related to,
18752,B000NDRT62,related to,xbox_360_kinect_subscription_microsoft
18753,B07M5VTCYW,related to,ps3_playstation_lightning360_sony_price
18754,B00TFVDR32,related to,ori_forest_orphan_destiny_blind
18755,B00004U4R9,related to,spyro_dragonfly_dragon_dragonflydescription_dragonflies
18756,B073GPB8KP,related to,nintendodescription_nintendo_skins_protectors_protector
18757,B07FL9MH3L,related to,backplate_nintendo_faceplate_faceplates_patterned
18758,B00JVI6BVY,related to,kinect_xbox_playstation_kin_camera
18759,B00B2B4PN4,related to,
18760,B00006LU9L,related to,clancy_warfighter_ghost_ubisoft_tactical
18761,B07HF689D8,related to,headset_headsets_headphone_headphones_microphone
18762,B00KWEH61U,related to,
18763,B07NKT6VSD,related to,fitness_wii_wiidescription_workout_workouts
18764,B071Y484MD,related to,discount_pricing_strikethrough_price_savings
18765,B000PE0HBS,related to,
18766,B0000CDVUB,related to,casino_poker_card_cards_slot
18767,B07GQ6NN9M,related to,dualshock4_dualshock_ps4tm_ps4_playstation
18768,B0030U1YYS,related to,dances_dance_dancing_rhythm_dancer
18769,B00ANGDCDS,related to,controllers_controller_n64_joystick_nintendo
18770,B017DVY9OG,related to,3ds_n3ds_battery_nintendo_batteries
18771,B00004SVO9,related to,duel_dueling_duels_duelist_duelists
18772,B08KD3NH3K,related to,keyboard_keyboards_keys_backlight_hardware
18773,B00JI9UB9E,related to,
18774,B077K1HRZ7,related to,wii_controllers_gamecube_nintendo_gamepads
18775,B00B5WHNEI,related to,skylanders_skylander_skylands_wii_toy
18776,B005GWU0FM,related to,
18777,B08F5TZW2J,related to,oculus_vr_rift_accessories_virtual
18778,B00KSQHX1K,related to,halo_halo2_halo5_xbox_guardian
18779,B00G9X4YRM,related to,psvita1000_vita_psvita_playstation_psv
18780,B001L8DKJ8,related to,
18781,B0CHJC16TX,related to,wii_hdmi_wii2_hdtv_1080p
18782,B004YAW1DG,related to,supernatural_haunted_adventure_mysteries_secrets
18783,B005GWU020,related to,wii_wiidescription_nintendo_games_discount
18784,B00DU2CHE2,related to,
18785,B01B6BJB4C,related to,souls_dlcs_edition_darkness_dark
18786,B089ZXZDFD,related to,keyboard_keyboards_keys_backlight_hardware
18787,B07Q6YHRBM,related to,joystick_joysticks_switch_joycon_controllers
18788,B004FYSCNY,related to,supernatural_haunted_adventure_mysteries_secrets
18789,B08NVSCDHV,related to,xbox_x1s_xa0xbox_xa0hideit_stand
18790,B014JNM8GM,related to,wii_nintendo_discount_pricing_mario
18791,B07MDDNVQN,related to,evil_playstation_nemesis_revelations_capcom
18792,B001VLFCVE,related to,ratchet_playstation_ps3_ratchets_ps2
18793,B001Q933P8,related to,
18794,B000HTUY4Q,related to,psp1000_psp_sony_portable_8gb
18795,B00AQF30XS,related to,
18796,B071GPJS1Q,related to,amiibo_amiibotm_nintendo_wii_discontinued
18797,B0000C7GHG,related to,playstation2_ps2_playstation_consoles_sony
18798,B001DO3NEW,related to,
18799,B009ZR5JHS,related to,stylus_styluses_3ds_touchscreens_touchscreen
18800,B06Y3RB65T,related to,vampire_darkness_nightmare_dark_hunter
18801,B000N0WBJ0,related to,
18802,B005EWB3AU,related to,logitech_mouse_g100s_g703_g502
18803,B0050SYYEK,related to,dances_dance_dancing_rhythm_dancer
18804,B000QCWU8W,related to,
18805,B001V7QIDY,related to,xbox_360_kinect_subscription_microsoft
18806,B016HUCGH6,related to,xbox_usb_adapter_usbf_cable
18807,B001C9QFPW,related to,gameboy_nintendo_consoles_console_game
18808,B07193XL8H,related to,ps4_charger_charging_charge_playstation
18809,B001EYUXCG,related to,
18810,B001383L36,related to,kojima_gear_mgs4_mgs2_cyborg
18811,B00002SW9I,related to,
18812,B00001YVIB,related to,
18813,B006NYWMEY,related to,f1_motorsport_prix_fia_racing
18814,B0002BIDEM,related to,
18815,B004KPBHE4,related to,
18816,B0018RWMSM,related to,
18817,B0060WQCX6,related to,wheel_wheelsdescription_g27_g29_wheels
18818,B0069EB9DI,related to,
18819,B0018RWMOQ,related to,galgun_shooter_arcade_mothergunship_gun
18820,B07MRJ12HX,related to,joystick_joysticks_switch_joycon_controllers
18821,B000UXOHOW,related to,mortimer_haunted_mysteries_secretsdescription_ghost
18822,B0050SW33E,related to,racing_racers_kart_racer_karts
18823,B001F6KSDM,related to,halo_spartan_covenant_xbox_bungie
18824,B0009Z3K7Q,related to,turtle_ninja_turtles_turtlesdescription_ninjas
18825,B00001LCDP,related to,simulators_simulator_planes_aircraft_flight
18826,B000035XI2,related to,
18827,B000035XGF,related to,castlevania_dracula_castle_vampire_vampires
18828,B0096KFCSU,related to,controllers_xbox_gamepads_controller_wireless
18829,B00KHJLXN2,related to,sims_ea_price_suite_teen
18830,B004Q4PECU,related to,bowling_bowler_wii_bowl_brunswick
18831,B085DDXXNG,related to,controllers_xbox_gamepads_controller_wireless
18832,B000070MQM,related to,oblivion_skyrim_morrowind_bethesda_rpg
18833,B002PMVMYO,related to,witch_witches_cursedescription_princess_isabella
18834,B0792QJ28Y,related to,protective_protector_protection_case_cases
18835,B002BSC57U,related to,turismo_gt5_gt4_gran_gti
18836,B0049LPV7S,related to,escape_hidden_lost_island_games
18837,B07NKV4HD6,related to,farm_farming_simulator_farmer_agriculture
18838,B0009EHQVI,related to,socom_tactical_tactics_playstation_seals
18839,B00FV4CA7Q,related to,
18840,B00008RUYR,related to,
18841,B00HYMG7ZY,related to,
18842,B0013059BQ,related to,syphon_enemy_punisher_storyline_blackwatch
18843,B00006DY1Y,related to,smackdown_wwe_wrestlemania_raw_nxt
18844,B07XHMFCJ2,related to,
18845,B013R9JFR4,related to,
18846,B0002EAA36,related to,joystick_joysticks_gamepad_controllers_gamepads
18847,B0072LDV7O,related to,vita_psvita_protector_protectors_playstation
18848,B000035YC5,related to,bioshock_booker_infinite_dlc_sky
18849,B08PGGPKD6,related to,bakery_cakes_cake_bakeries_mania
18850,B00005LOW5,related to,pac_pacmania_pacs_arcade_arcades
18851,B01DTJJYPK,related to,
18852,B01JHQUTF8,related to,steins_gate_future_psv_novels
18853,B07GHWHFR5,related to,
18854,B00007UHR7,related to,
18855,B006QXO0GK,related to,supernatural_haunted_adventure_mysteries_secrets
18856,B002C1AUP0,related to,
18857,B00UJ9LSI0,related to,
18858,B007CSF3GO,related to,
18859,B008MO6BMW,related to,
18860,B00DC6HHZA,related to,supernatural_haunted_adventure_mysteries_secrets
18861,B07G5Y91WB,related to,adapter_gamecube_adaptor_nintendo64_nintendo
18862,B0000296ZB,related to,starfleet_starship_voyager_starships_trek
18863,B002P5UBG6,related to,
18864,B00000I1BZ,related to,soulcalibur_swordfighting_sword_soul_swords
18865,B00004U5VN,related to,madden_maddennfl15ue_nfl_sports_quarterback
18866,B007WLZECE,related to,playstation3_ps3_playstation_sony_remotes
18867,B001DI6O6C,related to,guild_mmorpg_factions_arenanet_wars
18868,B06X1D3B96,related to,nintendo_ds_solitaire_games_discount
18869,B000035XPI,related to,sega_cartridge_discontinued_genesisdescription_genesis
18870,B08L7JTBCN,related to,
18871,B004E0M5IC,related to,
18872,B01MR5R96K,related to,controllers_controller_nintendo_joy_switch
18873,B001DXL1A6,related to,wiisportsresort_wii_wiidescription_nintendo_games
18874,B001TOQ8WU,related to,mario_luigis_luigi_nintendo_wii
18875,B07SXBW6XC,related to,titanfall_titan_consoletuner_headset_xbox
18876,B001ELJPJG,related to,smackdown_wwe_wrestlers_wrestlemania_wrestling
18877,B001EYUNXK,related to,
18878,B00ZSGHIGK,related to,guild_mmorpg_factions_arenanet_wars
18879,B000065DGB,related to,zoo_zookeeper_zookeepers_tycoon_lion
18880,B0050SVO8Y,related to,rex_dino_dinos_jurassic_dinosaur
18881,B00S66TU3S,related to,zelda_amiibo_wii_nintendo_gamepad
18882,B07K9CDDFL,related to,
18883,B009E8ZJJG,related to,wii_nintendo_cable_hdtv_hdtvdescription
18884,B00134YL8E,related to,
18885,B00F4CDIR6,related to,xbox_kinect_tv_360_netflix
18886,B00HV0MN52,related to,borderlands_playstation_mayhem_sequel_acclaimed
18887,B0007IQGDK,related to,
18888,B00KPY1GEK,related to,nba_basketball_2k17_dunks_2k16
